classification,group,server_path,size,sha256,git_path,reason
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13276,sub_house_id=66_search-for-a-trash-can.mp4_topdown.png",44198,5a029b2de1b90bcf28a6fd90297f7ef527bfccdbb219d077c94d54b200f0b426,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13278,sub_house_id=148_go-to-an-alarm-clock.mp4",231874,00083f8b92a9d8f0f6f8450696932b2042e01e447c3321906a70c6f08b183d3e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13278,sub_house_id=148_go-to-an-alarm-clock.mp4_topdown.png",38932,09891d88d54f357f49128cbc6c853dfd445442a8080d1d9df60158569c0738c8,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13297,sub_house_id=56_navigate-to-an-alarm-clock.mp4",485008,e998683b3dec51828107848b3a19f35a32562fbb971c63cf8e314a1ada194e6f,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13297,sub_house_id=56_navigate-to-an-alarm-clock.mp4_topdown.png",36315,c1e4ea1a50dfb306bfcb541f5ae0da9e39662c331924ba0569c0e526da2c0f0b,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13298,sub_house_id=33_navigate-to-a-mug.mp4",152461,0b79a277264055fff5965c740e8c16be0ee040efbb721c83abc8a1a5df9d97ce,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13298,sub_house_id=33_navigate-to-a-mug.mp4_topdown.png",30627,19d7aed269e2b741014ddfcd5bea7628d8d3e8d9d0f274a8d1612bfb53d1c63a,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13312,sub_house_id=21_find-a-vase.mp4",470370,4fa500eb88e44d7fd6a3f039af629e2796a53d3c52fe08e945c05bf559544754,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13312,sub_house_id=21_find-a-vase.mp4_topdown.png",47879,c89376a57a0b7d7cdfa9d19f8f4b67c21f2d537cf9e16d042d34e9cc3ac885a9,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13337,sub_house_id=111_navigate-to-a-sofa.mp4",36097,642dc779c359b85eb55cf3dec6b4aa5cebc3de0098ae94ec197508f32d96d2e5,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13337,sub_house_id=111_navigate-to-a-sofa.mp4_topdown.png",40574,88910d9be2992ff2ed5043257281515b29ce8ab5b98ab380bc34e6de2c9f98d7,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13340,sub_house_id=123_find-a-houseplant.mp4",164688,022e7a33b04cfd559c148143a59413d7493168a339cf405ca2a6dc62a7f35aae,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13340,sub_house_id=123_find-a-houseplant.mp4_topdown.png",33173,4470926d4d8a5628051165e948f20854c759b9e17651d4faba3ae4d5ff3db75e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13351,sub_house_id=99_search-for-a-sofa.mp4",282933,b1686f61c9d4aa7db1384a81b8df93ccd5e2a1c23d77a0bc17294acf43bd0758,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13351,sub_house_id=99_search-for-a-sofa.mp4_topdown.png",47159,a67a8e6f79b8ecf554cf9c9875d483b6bb432018a20e67f17a59a200a217ac51,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13391,sub_house_id=138_find-a-laptop.mp4",12442,e7724c986214947ffa3ce3a004810fa58de5efa0e6eda4b2d5ded84182934a2d,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13391,sub_house_id=138_find-a-laptop.mp4_topdown.png",24852,9a3a0c3000a9100b8010d811184526d5b1fb34ae792e8e5d54c8fdd4281f7d35,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13392,sub_house_id=108_navigate-to-a-bed.mp4",105089,6e52f8107f28efaa9be9dff4fa57aa6362e331a9de1270c267f36c51b74b7936,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13392,sub_house_id=108_navigate-to-a-bed.mp4_topdown.png",36950,46ad253513a028ef540ff2177f85a4d446937c26e1fe633d1bf1583144bdc4e4,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13393,sub_house_id=73_find-a-sofa.mp4",747209,522388745bcbfedae69a4257c881c318f46ce5e374a2ef49bf35aaf1ee0126db,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13393,sub_house_id=73_find-a-sofa.mp4_topdown.png",53795,a5fd437efca12d9cd230984e2b7ebb9ee1dc618314c9cfe950c716cc9f9e1300,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13426,sub_house_id=118_locate-an-apple.mp4",2502866,25f66061bad9266789e3b3a17ad0910da0136be8ceb4aaf0d51c2d9f6f56c95f,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13426,sub_house_id=118_locate-an-apple.mp4_topdown.png",39518,e3d52248bf97006b3ac9a2559d7f6dd14ade4370b58100c13d386d196903ce7c,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13436,sub_house_id=163_navigate-to-a-television.mp4",434206,4c9482ec13e88a9ab81d2973530d9244acf7de2157c7c7bd58d64f9cb1cd3486,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13436,sub_house_id=163_navigate-to-a-television.mp4_topdown.png",38075,0aa33fad8610e880a31f582a8d0663f82c80b8922566c9dabead1a0622e416a7,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13445,sub_house_id=164_locate-a-toilet.mp4",134064,73de48e44d265a0cbdd0a446162e774c27275ec403a50457adf22c9fba123773,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13445,sub_house_id=164_locate-a-toilet.mp4_topdown.png",41129,40559ac614bf77ea45027f6037fc9b97c0f72ea11fb194850887a697814763c5,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13447,sub_house_id=133_find-a-chair.mp4",271171,b86e8451b4085d7e3f66fd17e89153cd5cdbebbafed05313837f006f9365464e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13447,sub_house_id=133_find-a-chair.mp4_topdown.png",39594,ca020efb1fc1341d579cd085ac6157e0b233db9e953ea92deb8719a973134836,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13449,sub_house_id=126_go-to-a-houseplant.mp4",75940,5e86d3fee34e773e2b450939ee9e8314604de0924b569d551f5c46cb3682d205,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13449,sub_house_id=126_go-to-a-houseplant.mp4_topdown.png",39103,73a1d4537c6663d271e935221b36f6fcc305a55c6a849dfd59ddb198a938a705,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13464,sub_house_id=140_locate-a-houseplant.mp4",441478,52c1d8915de676101d4ac465431cf6578dc3fd239895c2ccd999ca33dcacee07,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13464,sub_house_id=140_locate-a-houseplant.mp4_topdown.png",34914,e78aa6be14080fd93ba4d2ba37dee369a0a8364c4c5c23d3f1eff923e57f1f0b,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13489,sub_house_id=20_find-a-basketball.mp4",397645,26a3e8935316099d4cc695e3278eeeea506e7412cb5f1d36c74a7fc64f7a295e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13489,sub_house_id=20_find-a-basketball.mp4_topdown.png",49916,206676c711a31d09c19a85c70dc849a336acf647f301fad585e4b11ef0d5c7b2,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13527,sub_house_id=83_find-a-houseplant.mp4",253325,05f45a5c6753b54d08d11f881fc0ac2af5b84dfd2a943d8fefb50d9dc48d7742,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13527,sub_house_id=83_find-a-houseplant.mp4_topdown.png",26913,4fea5514431e10f6a242c41e0b9840282d613916793a89697f507eb34191f637,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13529,sub_house_id=161_navigate-to-a-trash-can.mp4",364886,12b6c0852f98d352af550cbf3b74e98be8b86088fe9e6a451ff4d578d4c39fcb,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13529,sub_house_id=161_navigate-to-a-trash-can.mp4_topdown.png",49506,9daba435243b907d52111cc2c32237487f2d9613831d823d5b8948cb12b52499,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13549,sub_house_id=160_navigate-to-a-trash-can.mp4",48828,c36171f798b3e009807043a8cf74552c738fdf9f9571420885f8e6cbc54ea2e0,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13549,sub_house_id=160_navigate-to-a-trash-can.mp4_topdown.png",36861,8ab04957538acc9ede1f16e30810bb6b6e8363cf27a6ecc88e93e6da26dee875,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13634,sub_house_id=37_search-for-a-vase.mp4",207752,3894c4c7db4afef05a12d1277c1f9a9025ece04b216bc7adce5c9519500e113e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13634,sub_house_id=37_search-for-a-vase.mp4_topdown.png",38423,b99b5aef02e4920c9a424b74eb1c0a62e45db9029a436c8900898053c11b7c6c,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13639,sub_house_id=155_go-to-a-sofa.mp4",373797,c255e67a6776ec41e578befaa39a19202ef92a2de366736b561ae699a8093a3a,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13639,sub_house_id=155_go-to-a-sofa.mp4_topdown.png",45441,4a383b46669eb270a1b1845d615e37ec8dea2b509104d16c6c19e2ac9efd8051,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13641,sub_house_id=170_go-to-a-vase.mp4",577639,54b8a4eca0debc710fac1bb92d949e3537aacb9b9c407a83778a1280921bb9a6,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13641,sub_house_id=170_go-to-a-vase.mp4_topdown.png",20270,6609f33c7157987a35050aea6ce2a9a3dea856d6b9ba9575d14e0505cbc41d74,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13653,sub_house_id=127_go-to-an-alarm-clock.mp4",270460,6c4aa6a9e8623a12be618c1d165517cd021386527558b7b16f8d9c5345a61778,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13653,sub_house_id=127_go-to-an-alarm-clock.mp4_topdown.png",38125,79bcfd561fc9a57775e8121f9229914a429c0f32fef6dcded020a1d44f8d1ef1,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13668,sub_house_id=102_find-a-sofa.mp4",257529,6dc8254d1e4f079d45d4f1df89cacb4d38ea2043e130605e49cc37e41a97cead,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13668,sub_house_id=102_find-a-sofa.mp4_topdown.png",23391,7c921b4882e103455f8623729e77ade7824b5848d889c9a77a8afa831f797b96,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13687,sub_house_id=145_go-to-a-houseplant.mp4",112705,e89faf7ac1783030f3a2d411a1ccd2bb4273a34b7e7d887a4633cf33a5201ed2,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13687,sub_house_id=145_go-to-a-houseplant.mp4_topdown.png",39029,15935e055203222b452336a222d4fa6345a4cff83790d02605166485ebc92ec2,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13699,sub_house_id=159_search-for-a-laptop.mp4",417580,d4800e02ea8e812bca5c241efd88570b89a88cb86543b165d15970bae961c2ae,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13699,sub_house_id=159_search-for-a-laptop.mp4_topdown.png",42988,ccd5b93fbdd0c09cd80c2644d85d8e71f06e8e87da83145774fc8d895f9d7de6,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13727,sub_house_id=49_go-to-an-alarm-clock.mp4",79518,dd878426813d45deefd507f34e3a35b2667421767b99b910827ea2595f7cc196,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13727,sub_house_id=49_go-to-an-alarm-clock.mp4_topdown.png",27381,2c441a661d42e80f6b5f6e30bb8ed45ed0b246a72d05bdd71191b588c8987587,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13731,sub_house_id=166_go-to-an-apple.mp4",210914,30aafe0b2e0f89f21b8f2d4d2fb4827c663091794f8ecd85aa8b560763da86b7,,Raw video/image retained on server; no media uploaded.
